"Min.";"1st Qu.";"Median";"Mean";"3rd Qu.";"Max.";"Model"
1,90441152883612;7,94465978008791;13,8560609275507;16,484677249543;21,8919032213461;57,266902946859;"RF"
1,15978889377004;6,18294355677716;12,4589786571941;16,2522850435095;22,0133294966108;81,5082473042412;"Ridge"
4,90989412976555;9,99042240176717;15,8384280485512;18,6636458280991;24,4432288618701;64,9180563100965;"XGB"
